date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:24:49	10284/10284	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:00%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/banner/6.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/banner/6.webp	(from https://template.hasthemes.com/brancy/brancy/index-two.html)
23:24:50	3846/3846	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:00%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/7.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/7.webp	(from https://template.hasthemes.com/brancy/brancy/index-two.html)
23:24:50	43104/43104	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:01%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/banner/7.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/banner/7.webp	(from https://template.hasthemes.com/brancy/brancy/index-two.html)
23:24:50	2756/2756	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:01%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/8.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/8.webp	(from https://template.hasthemes.com/brancy/brancy/index-two.html)
23:24:51	5216/5216	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:01%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/brand-logo/1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/brand-logo/1.webp	(from https://template.hasthemes.com/brancy/brancy/index-two.html)
23:24:52	10804/10804	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:02%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/brand-logo/2.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/brand-logo/2.webp	(from https://template.hasthemes.com/brancy/brancy/index-two.html)
23:24:52	4516/4516	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:03%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/brand-logo/3.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/brand-logo/3.webp	(from https://template.hasthemes.com/brancy/brancy/index-two.html)
23:24:53	6398/6398	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:03%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/brand-logo/4.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/brand-logo/4.webp	(from https://template.hasthemes.com/brancy/brancy/index-two.html)
23:24:53	10430/10430	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:04%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/photos/about-title.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/photos/about-title.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:54	65796/65796	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:04%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/photos/about1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/photos/about1.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:55	1396/1396	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:05%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/icons/funfact1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/icons/funfact1.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:55	1296/1296	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:06%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/icons/funfact2.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/icons/funfact2.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:56	804/804	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:06%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/icons/funfact3.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/icons/funfact3.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:56	109164/109164	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:06%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/photos/about2.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/photos/about2.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:57	1362/1362	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:07%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/icons/feature1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/icons/feature1.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:57	672/672	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:08%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/icons/feature2.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/icons/feature2.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:58	980/980	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:08%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/icons/feature3.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/icons/feature3.webp	(from https://template.hasthemes.com/brancy/brancy/about-us.html)
23:24:58	2488/2488	---MCZ	200	added ('OK')	text/css	etag:W/%2262048d70-9b8%22	https://template.hasthemes.com/brancy/brancy/assets/css/plugins/range-slider.css	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/css/plugins/range-slider.css	(from https://template.hasthemes.com/brancy/brancy/product.html)
23:25:00	7502/7502	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:10%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/2.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/2.webp	(from https://template.hasthemes.com/brancy/brancy/product-details-normal.html)
23:25:00	71739/71739	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262048d92-1183b%22	https://template.hasthemes.com/brancy/brancy/assets/js/plugins/range-slider.js	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/js/plugins/range-slider.js	(from https://template.hasthemes.com/brancy/brancy/product.html)
23:25:01	1578/1578	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:11%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/comment1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/comment1.webp	(from https://template.hasthemes.com/brancy/brancy/product-details-normal.html)
23:25:01	1422/1422	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:11%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/comment2.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/comment2.webp	(from https://template.hasthemes.com/brancy/brancy/product-details-normal.html)
23:25:02	1374/1374	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:12%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/comment3.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/comment3.webp	(from https://template.hasthemes.com/brancy/brancy/product-details-normal.html)
23:25:03	8226/8226	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:13%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/1.webp	(from https://template.hasthemes.com/brancy/brancy/product-details.html)
23:25:04	6030/6030	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:14%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/3.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/3.webp	(from https://template.hasthemes.com/brancy/brancy/product-details-group.html)
23:25:04	532/532	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:15%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/s1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/s1.webp	(from https://template.hasthemes.com/brancy/brancy/product-details-group.html)
23:25:05	752/752	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:15%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/s2.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/s2.webp	(from https://template.hasthemes.com/brancy/brancy/product-details-group.html)
23:25:05	5082/5082	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:16%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/4.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/product-details/4.webp	(from https://template.hasthemes.com/brancy/brancy/product-details-affiliate.html)
23:25:05	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Feb%202024%2017:55:16%20GMT	https://template.hasthemes.com/brancy/brancy/single-product.html	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/single-product.html	(from https://template.hasthemes.com/brancy/brancy/product-cart.html)
23:25:06	384/384	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:16%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/shop/cart3.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/shop/cart3.webp	(from https://template.hasthemes.com/brancy/brancy/product-cart.html)
23:25:06	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Feb%202024%2017:55:17%20GMT	https://template.hasthemes.com/brancy/brancy/shop-checkout.html	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/shop-checkout.html	(from https://template.hasthemes.com/brancy/brancy/product-cart.html)
23:25:07	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Feb%202024%2017:55:17%20GMT	https://template.hasthemes.com/brancy/brancy/account.html	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/account.html	(from https://template.hasthemes.com/brancy/brancy/product-checkout.html)
23:25:07	10910/10910	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:18%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/photos/page-header-text1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/photos/page-header-text1.webp	(from https://template.hasthemes.com/brancy/brancy/blog.html)
23:25:08	10572/10572	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:18%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/blog/4.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/blog/4.webp	(from https://template.hasthemes.com/brancy/brancy/blog.html)
23:25:08	40154/40154	---M--	200	added ('OK')	image/webp	date:Wed,%2014%20Feb%202024%2017:55:18%20GMT	https://template.hasthemes.com/brancy/brancy/assets/images/blog/col6-1.webp	E:/New%20folder%20(3)/Cecom/template.hasthemes.com/brancy/brancy/assets/images/blog/col6-1.webp	(from https://template.hasthemes.com/brancy/brancy/blog.html)
